C0000100,severity_worst,severity_label,total_convictions_63,total_conviction_types,total_probation,total_incarcerated,target_violent_ever,target_property_ever,target_violent_first_event_year,target_property_first_event_year
294802,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
294803,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
294804,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
294901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
294902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2002.0
294903,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2004.0
294904,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2008.0,2008.0
295201,1,mild,0.0,1.0,0.0,0.0,1.0,1.0,2006.0,2006.0
295501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
295502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2010.0
295901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2010.0
295902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
295903,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
296101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
296102,1,mild,0.0,1.0,1.0,0.0,1.0,1.0,2002.0,2002.0
296103,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
296401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
296402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
296901,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
297001,3,major,0.0,1.0,0.0,0.0,1.0,0.0,1996.0,
297002,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
297003,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
297801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,2002.0
297802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
297901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2002.0
297902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
297903,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
298301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
298302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
299001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
299002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
299301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
299302,0,none,0.0,0.0,0.0,0.0,1.0,0.0,2000.0,
299501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
300401,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
300402,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
300403,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
300404,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
300701,0,none,0.0,0.0,0.0,0.0,,,,
301001,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
301101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2002.0
301102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
301201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
301301,0,none,0.0,0.0,0.0,0.0,1.0,,2006.0,
301302,0,none,0.0,0.0,0.0,0.0,0.0,,,
301303,0,none,0.0,0.0,0.0,0.0,,,,
301304,0,none,0.0,0.0,0.0,0.0,,,,
301401,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2000.0,2000.0
302001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
302101,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
302102,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
302103,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
302104,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
302301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
302302,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2008.0,2006.0
302501,0,none,0.0,0.0,0.0,0.0,1.0,0.0,2010.0,
302502,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
302701,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
302702,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
302703,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
302704,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
303501,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
303502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
303503,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2004.0
303504,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
303505,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
303601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,1992.0
303602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1992.0,1992.0
303801,0,none,0.0,0.0,0.0,0.0,,,,
303802,0,none,0.0,0.0,0.0,0.0,,,,
303803,0,none,0.0,0.0,0.0,0.0,,,,
304101,0,none,0.0,0.0,1.0,0.0,0.0,0.0,,
304102,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1990.0,
304103,1,mild,0.0,1.0,1.0,0.0,1.0,1.0,2000.0,2004.0
304104,3,major,0.0,4.0,4.0,1.0,1.0,1.0,2004.0,2002.0
304201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
304301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
304302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
304501,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
304502,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
304503,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
304504,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
304601,0,none,0.0,0.0,0.0,0.0,,,,
304602,3,major,0.0,4.0,2.0,2.0,1.0,0.0,1988.0,
304603,0,none,0.0,0.0,1.0,0.0,1.0,0.0,1994.0,
304604,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1994.0
304605,3,major,0.0,4.0,4.0,2.0,1.0,1.0,1998.0,2002.0
304701,0,none,0.0,0.0,2.0,3.0,1.0,1.0,1990.0,1990.0
304702,1,mild,0.0,1.0,1.0,1.0,0.0,,,
304801,0,none,0.0,0.0,0.0,0.0,,,,
304802,0,none,0.0,0.0,0.0,0.0,,,,
304901,1,mild,0.0,3.0,4.0,1.0,1.0,1.0,2004.0,2004.0
304902,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,2006.0
305101,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
305102,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1992.0,
305103,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
305301,0,none,0.0,0.0,0.0,0.0,,,,
305401,1,mild,0.0,1.0,3.0,0.0,0.0,,,
305402,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
305403,1,mild,0.0,1.0,2.0,0.0,1.0,1.0,2006.0,2006.0
305701,3,major,7.0,7.0,4.0,2.0,1.0,1.0,1994.0,1992.0
305702,1,mild,0.0,1.0,1.0,1.0,1.0,0.0,1998.0,
305801,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,1988.0
305802,0,none,0.0,0.0,0.0,0.0,0.0,,,
305803,0,none,0.0,0.0,0.0,0.0,0.0,,,
305804,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
305805,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2006.0,2006.0
306101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
306601,3,major,5.0,2.0,4.0,3.0,1.0,1.0,1990.0,1992.0
306602,0,none,0.0,0.0,2.0,1.0,1.0,1.0,2002.0,2002.0
306801,0,none,0.0,0.0,0.0,0.0,,,,
306802,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1996.0,
306901,0,none,0.0,0.0,4.0,0.0,1.0,1.0,1994.0,1998.0
306902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
307301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
307302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2014.0
307401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,2002.0
307402,0,none,0.0,0.0,0.0,0.0,,,,
307403,0,none,0.0,0.0,0.0,0.0,,,,
307501,3,major,4.0,7.0,6.0,2.0,1.0,1.0,1992.0,1992.0
307801,0,none,0.0,0.0,0.0,0.0,,,,
307802,0,none,0.0,0.0,0.0,0.0,,,,
307901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
308001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
308101,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
308501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
309301,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
309302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
309501,0,none,0.0,0.0,1.0,0.0,0.0,0.0,,
309502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,1994.0
309601,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
309602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
309801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
309802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2004.0
309901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
309902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2012.0
310101,0,none,0.0,0.0,0.0,0.0,1.0,0.0,2000.0,
310102,0,none,0.0,0.0,1.0,0.0,1.0,1.0,1998.0,2002.0
310103,3,major,0.0,3.0,4.0,2.0,1.0,1.0,2000.0,2002.0
310501,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1996.0,
310502,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2004.0,2002.0
310601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
310701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
310702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
310801,0,none,0.0,0.0,0.0,0.0,,,,
310802,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2000.0,2002.0
310803,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2008.0
310901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
311101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
311102,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2000.0,2004.0
311301,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1998.0,
311302,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1998.0
311501,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
311701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
311702,0,none,0.0,0.0,0.0,0.0,0.0,,,
311801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
311802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
311901,0,none,0.0,0.0,0.0,0.0,,,,
312001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2010.0
312002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
312101,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
312102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,2002.0
312103,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
312201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
312202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
312901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2006.0
312902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
313001,0,none,0.0,0.0,0.0,0.0,,,,
313002,0,none,0.0,0.0,0.0,0.0,,,,
313501,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
313502,0,none,0.0,0.0,0.0,0.0,,,,
314501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
314502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
315001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
315002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
315101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
315102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
315103,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2000.0
315401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
315402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
315403,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
315404,0,none,0.0,0.0,0.0,0.0,,,,
315501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
315502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
315503,0,none,0.0,0.0,2.0,1.0,1.0,1.0,2008.0,2008.0
315601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
315602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
316201,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2006.0,2006.0
316202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
316301,1,mild,0.0,1.0,0.0,1.0,1.0,1.0,1994.0,1996.0
316302,0,none,0.0,0.0,0.0,0.0,1.0,0.0,2000.0,
316303,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
316401,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
316402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
316501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
316502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
316503,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2014.0,2014.0
317601,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
317602,0,none,0.0,0.0,0.0,0.0,,,,
317801,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
317802,0,none,0.0,0.0,0.0,0.0,0.0,,,
317901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
318201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
318202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
318203,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2020.0,2020.0
318801,0,none,0.0,0.0,0.0,0.0,,,,
318802,0,none,0.0,0.0,0.0,0.0,,,,
319001,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
319002,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
319003,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
319004,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2010.0
319005,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
319006,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
319701,0,none,0.0,0.0,1.0,0.0,1.0,0.0,1996.0,
319702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
319801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1990.0,1996.0
319802,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
320101,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
320102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
320103,1,mild,0.0,1.0,0.0,0.0,1.0,1.0,2002.0,2006.0
320401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
320402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2008.0
320601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2008.0
321201,0,none,0.0,0.0,0.0,0.0,,,,
321701,0,none,0.0,0.0,0.0,0.0,,,,
322101,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
322102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
322201,0,none,0.0,0.0,0.0,0.0,,,,
322501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,2002.0
322502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,2002.0
322503,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
322504,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
322505,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
323301,0,none,0.0,0.0,0.0,0.0,,,,
323601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
323701,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
324201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,2004.0
324202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
324301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
324302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
324303,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
324401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
324402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
324501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
324801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
324802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
325001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,1996.0
325002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
325003,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
325004,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
325201,0,none,0.0,0.0,0.0,0.0,1.0,0.0,2000.0,
325202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
325301,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2006.0,2006.0
325401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
325402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
325901,3,major,16.0,8.0,4.0,2.0,1.0,1.0,1992.0,1988.0
325902,3,major,0.0,4.0,3.0,1.0,0.0,1.0,,1994.0
325903,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
325904,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1998.0,
326001,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
326002,2,intermediate,2.0,2.0,2.0,1.0,0.0,0.0,,
326801,0,none,0.0,0.0,0.0,0.0,,,,
326802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,2002.0
326803,0,none,0.0,0.0,0.0,0.0,,,,
326804,0,none,0.0,0.0,0.0,0.0,,,,
326805,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
326806,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
326807,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2008.0
326808,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
326901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
327301,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1996.0
327302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
327303,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
327801,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
328001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
328002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
328003,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
328601,0,none,0.0,0.0,0.0,0.0,,,,
328602,0,none,0.0,0.0,0.0,0.0,,,,
328603,0,none,0.0,0.0,0.0,0.0,0.0,,,
328701,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
328702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2010.0
328703,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
328704,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
328801,0,none,0.0,0.0,0.0,0.0,,,,
328802,0,none,0.0,0.0,0.0,0.0,,,,
329101,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
329102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
329201,0,none,0.0,0.0,0.0,0.0,,,,
329301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1992.0,1992.0
329302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,2002.0
329801,0,none,0.0,0.0,0.0,0.0,,,,
329901,0,none,0.0,0.0,0.0,0.0,,,,
329902,0,none,0.0,0.0,0.0,0.0,,,,
330301,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
330302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
330303,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
330401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
330601,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1992.0,
330602,2,intermediate,0.0,1.0,0.0,0.0,0.0,1.0,,1996.0
330901,0,none,0.0,0.0,1.0,0.0,0.0,,,
331201,0,none,0.0,0.0,1.0,0.0,1.0,0.0,1994.0,
331501,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1990.0,
331502,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1988.0,
331503,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1990.0,1992.0
331504,0,none,0.0,0.0,1.0,0.0,0.0,0.0,,
331505,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1992.0,
331506,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1996.0,
331601,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
331602,1,mild,3.0,1.0,2.0,0.0,1.0,0.0,1996.0,
331603,0,none,0.0,0.0,0.0,0.0,,,,
331604,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
331605,0,none,0.0,0.0,0.0,0.0,,,,
331701,0,none,0.0,0.0,0.0,0.0,,,,
331702,0,none,0.0,0.0,0.0,0.0,0.0,,,
331703,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
331704,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1994.0
331705,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
332001,0,none,0.0,0.0,0.0,0.0,,,,
332002,0,none,0.0,0.0,0.0,0.0,,,,
332003,0,none,0.0,0.0,0.0,0.0,,,,
332101,0,none,0.0,0.0,0.0,0.0,0.0,,,
332102,0,none,0.0,0.0,0.0,0.0,0.0,,,
332201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2006.0
332501,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
333801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
333901,0,none,0.0,0.0,0.0,0.0,,,,
333902,0,none,0.0,0.0,0.0,0.0,,,,
333903,0,none,0.0,0.0,0.0,0.0,,,,
334101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
334201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
334501,0,none,0.0,0.0,0.0,0.0,,,,
334701,0,none,0.0,0.0,1.0,0.0,0.0,0.0,,
334702,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2002.0
334801,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
334802,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
334803,0,none,0.0,0.0,0.0,0.0,,,,
334804,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
334805,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
334806,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
335001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
335002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
335201,0,none,0.0,0.0,0.0,0.0,,,,
335202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
335203,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
335501,0,none,0.0,0.0,1.0,0.0,1.0,1.0,1996.0,2002.0
335502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
335503,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
335801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
335802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2008.0
336001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
336002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
336201,0,none,0.0,0.0,0.0,0.0,0.0,,,
336301,1,mild,0.0,2.0,2.0,0.0,1.0,1.0,2000.0,2004.0
336302,1,mild,0.0,1.0,2.0,0.0,1.0,1.0,2004.0,2004.0
336401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2008.0
336402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
336501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
336502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
336503,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
336504,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2012.0
336901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
336902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2006.0
337001,0,none,0.0,0.0,0.0,0.0,0.0,,,
337002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
337003,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
337101,0,none,0.0,0.0,2.0,0.0,0.0,,,
337102,0,none,0.0,0.0,0.0,0.0,,,,
337103,0,none,0.0,0.0,0.0,0.0,,,,
337104,1,mild,0.0,1.0,3.0,1.0,1.0,1.0,2004.0,2004.0
337105,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
337301,0,none,0.0,0.0,0.0,0.0,,,,
337302,0,none,0.0,0.0,0.0,0.0,,,,
337701,0,none,0.0,0.0,0.0,0.0,,,,
